Time since start (ms),Queue size,Average packet loss
1078,20,0.0
2124,26,0.12280701754385964
3144,20,0.2
4243,26,0.1875
5282,28,0.24503311258278146
6294,17,0.2545454545454545
7570,11,0.24064171122994651
8682,1,0.22959183673469388
9962,7,0.20535714285714285
11082,1,0.19583333333333333
12211,1,0.19123505976095617
13504,1,0.18532818532818532
14638,1,0.17647058823529413
15773,1,0.17253521126760563
17087,3,0.15705128205128205
18239,1,0.15123456790123457
19393,1,0.1436950146627566
20537,1,0.14367816091954022
21698,1,0.14049586776859505
22865,1,0.13746630727762804
23866,1,0.13212435233160622
24867,9,0.12439024390243902
25873,6,0.12149532710280374
26885,1,0.11981566820276497
27899,1,0.11845102505694761
28913,1,0.11504424778761062
30092,1,0.1137855579868709
31273,1,0.10970464135021098
32462,6,0.10699588477366255
33480,1,0.10483870967741936
34661,1,0.10176125244618395
35673,3,0.09904761904761905
36686,1,0.0975609756097561
37705,1,0.09541284403669725
38719,3,0.09285714285714286
39732,1,0.0913884007029877
40746,1,0.09043478260869565
41757,1,0.08828522920203735
42777,10,0.08482871125611746
43792,1,0.08346709470304976
44976,1,0.08240887480190175
45993,1,0.08062015503875969
47181,1,0.08079268292682927
48211,1,0.07934131736526946
49251,1,0.07863501483679525
50283,1,0.07828655834564253
51320,3,0.07647907647907648
52534,6,0.07433380084151472
53565,1,0.07310344827586207
54931,1,0.07201086956521739
56127,1,0.07066666666666667
57324,4,0.06910039113428944
58525,1,0.06838709677419355
59559,3,0.06658291457286432
60582,5,0.06511056511056511
61789,1,0.06561360874848117
62854,1,0.06482593037214886
63892,1,0.06428571428571428
64930,1,0.06455399061032864
66002,1,0.06387921022067364
67054,1,0.06378132118451026
68461,1,0.06256983240223464
70395,1,0.061068702290076333
71449,1,0.06080347448425624
72524,1,0.059957173447537475
73758,1,0.05907172995780591
74990,1,0.05827263267429761
76229,1,0.05714285714285714
77647,1,0.056338028169014086
79227,1,0.056056056056056056
80455,1,0.055281342546890426
81511,1,0.05484818805093046
82741,1,0.05436893203883495
83797,1,0.05384615384615385
85026,1,0.05288007554296506
86084,1,0.05258215962441314
87142,1,0.052336448598130844
88555,1,0.05166051660516605
90136,1,0.05123513266239707
91202,1,0.05058717253839205
92447,6,0.05030891438658429
93524,1,0.04978165938864629
94601,1,0.04918032786885246
95846,1,0.04859335038363171
96912,1,0.0479394449116905
97978,7,0.047107438016528926
99046,1,0.046798029556650245
100110,1,0.046228710462287104
101355,7,0.04513064133016627
102424,1,0.044952681388012616
103495,11,0.04428904428904429
104738,1,0.04398148148148148
105986,4,0.044173648134044174
107062,1,0.04400606980273141
108145,1,0.04383975812547241
109410,1,0.044062733383121735
111036,1,0.04399701715137957
112122,1,0.04335047759000735
113413,1,0.04297159504734159
114883,1,0.042263610315186245
116702,1,0.04160789844851904
117970,1,0.041172365666434056
119060,1,0.040887040887040885
120149,1,0.04071773636991028
121244,1,0.04049416609471517
122346,2,0.04
123430,1,0.03986486486486487
124519,1,0.03975741239892183
125794,4,0.0398936170212766
126935,7,0.04018445322793149
128241,1,0.03979125896934116
129537,1,0.039329464861379754
130838,1,0.03900255754475703
131956,1,0.039141414141414144
133100,1,0.038944723618090454
134412,1,0.038605230386052306
135550,1,0.03827160493827161
136681,1,0.03801348865726548
137804,1,0.037575757575757575
139126,1,0.03739445114595899
140440,1,0.03779244151169766
141774,1,0.037611940298507465
143111,1,0.03725606150206978
144241,13,0.0367561260210035
145791,1,0.03870595031773541
146976,1,0.03861671469740634
148160,1,0.03841743119266055
149345,1,0.03824200913242009
150929,1,0.03806818181818182
151930,1,0.0378317334839074
153506,1,0.037619314991577765
154699,1,0.03732590529247911
155883,1,0.03716028840820854
157074,1,0.0369757174392936
158269,1,0.03671232876712329
159654,1,0.036632039365773646
161047,1,0.03683640303358613
162244,1,0.03669724770642202
163437,1,0.03655913978494624
164629,1,0.03626666666666667
165819,1,0.036131774707757705
167024,1,0.03584607274644175
168220,1,0.03573305307409354
169233,1,0.03556485355648536
170446,1,0.03537981269510926
171644,1,0.03528801245459263
173034,1,0.03505154639175258
174224,3,0.03485392106611994
175817,1,0.03460559796437659
177429,1,0.034482758620689655
178434,4,0.034102306920762285
179831,1,0.033847685415629665
181024,1,0.033630069238377844
182221,3,0.033382425135002454
183610,1,0.033251833740831294
184625,1,0.033203125
186023,1,0.03339787028073572
187028,1,0.0333494441759304
188035,1,0.03325301204819277
189038,1,0.033109404990403074
190039,1,0.03301435406698565
191050,4,0.03319108582266477
192066,1,0.0330812854442344
193483,1,0.03271028037383177
194497,1,0.032543003254300325
195512,1,0.032362459546925564
196536,1,0.03218390804597701
197563,1,0.03256880733944954
198590,1,0.03246456332876086
199616,1,0.03240529438612506
200643,3,0.03225806451612903
201872,1,0.03214124038026256
202907,1,0.032010820559062216
203963,1,0.031852848811126065
204986,1,0.03173893607510058
206026,1,0.031611754229741766
207262,1,0.03145768719539211
208285,1,0.03138815207780725
209311,1,0.03133274492497794
210349,1,0.03164835164835165
211596,1,0.031891655744866756
212850,1,0.03176675369886858
214135,1,0.0317115551694179
215191,1,0.032062391681109186
216246,1,0.03189655172413793
217511,1,0.03173241852487135
218773,1,0.031678082191780824
220268,1,0.03218975010588734
221346,1,0.031946195880622114
222435,1,0.03185247275775356
223514,1,0.03177257525083612
